,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Precio menor o igual a cero,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Producto inactivo,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
,,,CargaProductos,DFT Carga Productos,Productos.csv,Fila rechazada en DFT Carga Productos,Categoria invalida,2026-07-03 20:31:30.070000000
